Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Thyroid gland	99/13652	0.48958119814976686	0.5894957283844131	0	0	1.0231387884601195	0.7307307882714998	CHRM3;RAB3A;CRTC1;CTNND2;WIPF3;ABAT;ENO2;CNDP2;SCAMP5;RIMS2;FAM19A2;PIP4K2C;ANKS1B;SLC15A2;TSPYL1;SLC6A17;LMO4;RUNDC3A;RNF41;MAPK8IP1;DKK3;CACNB1;KIAA1217;CACNB2;OLFM1;SLC9A6;MAP7D1;HECW1;EEF1A2;TSPYL4;GPM6A;RTN1;NDRG3;PCDH10;STXBP1;CEND1;NDRG2;ACTR3B;EPB49;KLC2;MAP2;VPS8;TSPAN7;PLXNA4;ANKRD34A;CADM3;CADM4;IQSEC2;RHBDD2;HOOK3;SMARCA2;CORO2B;SNAP91;SYT7;GNAO1;FER;DLG1;SPATS2L;RLTPR;GDI1;FAM57B;DIRAS1;SLC35F1;NUDCD3;BAI2;SH3BGRL2;SULT4A1;YWHAG;DLGAP4;ANKRD6;PDE4D;KCNAB2;DNM1;SYN1;MPPED1;KCNMA1;MAPRE3;PLCB1;VAMP2;RABGAP1;DCTN1;PHYHIP;MLLT6;KIAA0513;ABLIM2;ZNRF3;CAMK2N2;KIAA1324;SLIT1;CA11;KCNB1;AGK;KIAA1045;NECAP1;RAB15;LYRM5;EBAG9;HCN1;CDK5R1
Bone marrow	105/14508	0.5023878803395758	0.6024570109763207	0	0	1.0193122159379189	0.7016769846900257	CHRM3;CRTC1;CTNND2;WIPF3;ABAT;FAIM2;ENO2;CNDP2;RIMS2;FAM19A2;PIP4K2C;BSN;ANKS1B;SLC15A2;TSPYL1;UNC5A;SLC6A17;LMO4;RUNDC3A;RNF41;MAPK8IP1;DKK3;CACNB1;KIAA1217;SLC9A6;MAP7D1;HECW1;EEF1A2;ABCG4;TSPYL4;GPM6A;RTN1;NDRG3;PCDH10;STXBP1;NDRG2;ACTR3B;EPB49;KLC2;MAP2;VPS8;ANKRD34A;CADM4;IQSEC2;RHBDD2;HOOK3;SMARCA2;CORO2B;SNAP91;FER;DLG1;PPP1R1B;SPATS2L;FXYD7;RLTPR;CNIH2;DPP10;GABRB1;GDI1;FAM57B;KCNC2;GRM5;NUDCD3;SH3BGRL2;SULT4A1;YWHAG;DLGAP4;ANKRD6;ZNF365;PDE4D;KCNAB2;DUSP8;DNM1;SYN1;ANO3;MPPED1;KCNMA1;PLCB1;VSTM2A;INA;VAMP2;RABGAP1;DCTN1;PHYHIP;MLLT6;KIAA0513;ABLIM2;ZNRF3;SV2B;CAMK2N2;ASPDH;CTNNA2;SNCB;CA11;KCNB1;AGK;GAD1;TUBB4A;GRIN1;NECAP1;PPP2R2C;RAB15;LYRM5;EBAG9;CDK5R1
Urinary bladder	116/16036	0.5049260085742421	0.6030492814955523	0	0	1.0242641780330222	0.6999241435006093	CHRM3;RAB3A;CRTC1;CTNND2;WIPF3;ABAT;FAIM2;ENO2;CNDP2;SCAMP5;RIMS2;FAM19A2;PIP4K2C;BSN;ANKS1B;RBFOX1;SLC15A2;TSPYL1;SLC6A17;LMO4;RUNDC3A;RNF41;MAPK8IP1;DKK3;CACNB1;KIAA1217;CACNB2;OLFM1;SLC9A6;MAP7D1;HECW1;EEF1A2;ABCG4;TSPYL4;GPM6A;RTN1;NDRG3;PCDH10;STXBP1;CEND1;NDRG2;ACTR3B;EPB49;KLC2;NEURL;MAP2;VPS8;TSPAN7;ANKRD34A;CADM3;CADM4;IQSEC2;RHBDD2;HOOK3;SMARCA2;CORO2B;SNAP91;GNAO1;FER;LRFN5;RALYL;DLG1;PPP1R1B;SPATS2L;FXYD7;RLTPR;DPP10;GABRB1;GDI1;KCNC2;DIRAS1;GRM5;NUDCD3;LRRTM1;BAI2;SH3BGRL2;YWHAG;DLGAP4;ANKRD6;PDE4D;KCNAB2;DUSP8;DNM1;SYN1;ANO3;KCNMA1;MAPRE3;PLCB1;VSTM2A;INA;VAMP2;RABGAP1;DCTN1;PHYHIP;MLLT6;KIAA0513;ABLIM2;ZNRF3;SV2B;ASPDH;CTNNA2;SNCB;CA11;KCNB1;AGK;GAD1;KIAA1045;HTR5A;TUBB4A;GRIN1;NECAP1;PPP2R2C;RAB15;LYRM5;EBAG9;HCN1
Natural killer cell	69/9530	0.5072247046589412	0.603351967235434	0	0	1.0108233801923687	0.6861480922499601	CHRM3;RAB3A;GDI1;FAM57B;ABAT;ENO2;CNDP2;GRM5;NUDCD3;LRRTM4;PIP4K2C;SULT4A1;YWHAG;DLGAP4;ZNF365;TSPYL1;UNC5A;SLC6A17;LMO4;PDE4D;KCNAB2;HPCAL4;DNM1;SYN1;RNF41;CACNB1;SLC9A6;MPPED1;MAP7D1;EEF1A2;MAPRE3;PLCB1;INA;TSPYL4;VAMP2;RTN1;NDRG3;RABGAP1;PCDH10;DCTN1;STXBP1;NDRG2;ACTR3B;EPB49;PHYHIP;MLLT6;KIAA0513;KLC2;CAMK2N2;VPS8;CASKIN1;CTNNA2;CA11;IQSEC2;RHBDD2;AGK;HOOK3;SMARCA2;TUBB4A;GNAO1;FER;RALYL;DLG1;NECAP1;PPP2R2C;RAB15;LYRM5;RLTPR;EBAG9
Spleen	108/14937	0.5098027924518886	0.6039832280052496	0	0	1.0169937285049564	0.6851805164703294	CHRM3;RAB3A;CRTC1;CTNND2;ABAT;FAIM2;ENO2;CNDP2;SCAMP5;RIMS2;FAM19A2;PIP4K2C;BSN;ANKS1B;SLC15A2;TSPYL1;SLC6A17;LMO4;RUNDC3A;RNF41;MAPK8IP1;DKK3;CACNB1;KIAA1217;CACNB2;OLFM1;SLC9A6;MAP7D1;HECW1;EEF1A2;ABCG4;TSPYL4;GPM6A;RTN1;NDRG3;PCDH10;STXBP1;NDRG2;ACTR3B;EPB49;CPLX1;KLC2;MAP2;VPS8;TSPAN7;PLXNA4;CADM3;CADM4;IQSEC2;RHBDD2;HOOK3;SMARCA2;CORO2B;SNAP91;SYT7;GNAO1;FER;LRFN5;RALYL;DLG1;SPATS2L;FXYD7;RLTPR;GABRB1;GDI1;FAM57B;KCNC2;DIRAS1;SLC35F1;GRM5;NUDCD3;BAI2;SH3BGRL2;SULT4A1;YWHAG;DLGAP4;ANKRD6;ZNF365;PDE4D;KCNAB2;DUSP8;DNM1;SYN1;KCNMA1;MAPRE3;PLCB1;VSTM2A;INA;VAMP2;RABGAP1;DCTN1;PHYHIP;MLLT6;KIAA0513;ABLIM2;ZNRF3;SLIT1;CTNNA2;CA11;AGK;TUBB4A;GRIN1;NECAP1;PPP2R2C;RAB15;LYRM5;EBAG9;CDK5R1
Parathyroid gland	75/10379	0.5156800108109076	0.608502412756871	0	0	1.0076289495004052	0.6673212554863124	DPP10;CHRM3;GABRB1;RAB3A;GDI1;CRTC1;KCNC2;WIPF3;ABAT;FAIM2;ENO2;CNDP2;SCAMP5;RIMS2;GRM5;NUDCD3;FAM19A2;PIP4K2C;YWHAG;ANKS1B;ANKRD6;RBFOX1;TSPYL1;SLC6A17;LMO4;PDE4D;RUNDC3A;DNM1;SYN1;MAPK8IP1;DKK3;ANO3;CACNB1;KIAA1217;CACNB2;SLC9A6;MAP7D1;EEF1A2;MAPRE3;VSTM2A;ABCG4;INA;RTN1;NDRG3;DCTN1;NDRG2;PHYHIP;MLLT6;KIAA0513;KLC2;ABLIM2;ZNRF3;SV2B;ASPDH;CTNNA2;CA11;CADM4;IQSEC2;RHBDD2;AGK;HOOK3;SMARCA2;CORO2B;TUBB4A;SYT7;GRIN1;FER;DLG1;PPP2R2C;RAB15;PPP1R1B;SPATS2L;FXYD7;CNIH2;EBAG9
Lung cancer cell	1/103	0.5258314770806719	0.6157261428240329	0	0	1.3543123543123543	0.8705174509335162	RTN1
T-cell chronic lymphocytic leukemia cell	17/2344	0.5259762304801908	0.6157261428240329	0	0	1.0083375912347012	0.6478561526356664	NDRG3;CRTC1;DCTN1;KCNAB2;NDRG2;EPB49;SMARCA2;MLLT6;RIMS2;DLG1;NUDCD3;KLC2;MAP7D1;RLTPR;SULT4A1;EBAG9;YWHAG
Vegetative cell	1/115	0.5654218550667421	0.659286352745806	0	0	1.2110170531223163	0.6905015547485435	ASPDH
Mammary gland	3/412	0.5723011573642883	0.6633335624986595	0	0	1.0116527076939084	0.5645931860549745	KLC2;RABGAP1;CDK5R1
Skin	112/15601	0.5733900286005361	0.6633335624986595	0	0	0.986797081799987	0.5488457962402927	CHRM3;CRTC1;WIPF3;ABAT;FAIM2;ENO2;CNDP2;RIMS2;FAM19A2;FAM19A1;PIP4K2C;ANKS1B;C11ORF87;TSPYL1;SLC6A17;LMO4;RUNDC3A;RNF41;MAPK8IP1;DKK3;CACNB1;KIAA1217;CACNB2;OLFM1;SLC9A6;MAP7D1;HECW1;EEF1A2;ABCG4;TSPYL4;RTN1;NDRG3;PCDH10;STXBP1;NDRG2;ACTR3B;EPB49;KLC2;NEURL;MAP2;VPS8;TSPAN7;PLXNA4;ANKRD34A;CADM3;CADM4;IQSEC2;RHBDD2;HOOK3;SMARCA2;CORO2B;SNAP91;GNAO1;FER;RALYL;DLG1;PPP1R1B;SPATS2L;FXYD7;RLTPR;CNIH2;DPP10;GABRB1;GDI1;FAM57B;KCNC2;DIRAS1;SLC35F1;GRM5;NUDCD3;BAI2;SH3BGRL2;SULT4A1;YWHAG;DLGAP4;ANKRD6;PDE4D;KCNAB2;DUSP8;DNM1;SYN1;ANO3;MPPED1;MAPRE3;PLCB1;VSTM2A;INA;VAMP2;RABGAP1;DCTN1;PHYHIP;MLLT6;KIAA0513;ABLIM2;ZNRF3;CAMK2N2;KIAA1324;SLIT1;ASPDH;CTNNA2;CA11;AGK;GAD1;HTR5A;TUBB4A;GRIN1;NECAP1;PPP2R2C;RAB15;LYRM5;EBAG9;CDK5R1
Neural tube	1/119	0.5778749013457063	0.6659105308475912	0	0	1.1697285765082375	0.6414766567855932	SLIT1
Hypophysis	1/123	0.5899735056851457	0.6772069423234163	0	0	1.1311475409836065	0.5968812747692605	RHBDD2
Monocyte	54/7640	0.5999321875494105	0.6859689741359538	0	0	0.970471921961508	0.4958516145475156	DPP10;RAB3A;GDI1;FAM57B;ABAT;ENO2;CNDP2;RIMS2;PIP4K2C;SULT4A1;YWHAG;DLGAP4;TSPYL1;UNC5A;SLC6A17;LMO4;PDE4D;KCNAB2;DNM1;SYN1;SLC9A6;MPPED1;MAP7D1;EEF1A2;MAPRE3;INA;VAMP2;RTN1;NDRG3;RABGAP1;PCDH10;DCTN1;NDRG2;ACTR3B;EPB49;PHYHIP;KIAA0513;KLC2;ZNRF3;CAMK2N2;VPS8;AGK;HOOK3;SMARCA2;TUBB4A;SNAP91;GNAO1;FER;RALYL;PPP2R2C;RAB15;LYRM5;RLTPR;EBAG9
Finger	3/437	0.6123676632874169	0.6922196578206415	0	0	0.9521521717815472	0.46695677214718523	SMARCA2;RNF41;MLLT6
Plasma cell	2/286	0.6127815964871182	0.6922196578206415	0	0	0.9706407458837533	0.47536809524094836	OLFM1;CA11
Root nodule	1/131	0.6131471855975835	0.6922196578206415	0	0	1.0611081226465842	0.5190413192337063	ENO2
Ascites	6/884	0.6163662191617604	0.6922196578206415	0	0	0.9397840942854313	0.4547746618522001	GDI1;STXBP1;SPATS2L;ACTR3B;TUBB4A;CNDP2
Cervical carcinoma cell	34/4876	0.6171314237519618	0.6922196578206415	0	0	0.9584243926251361	0.46260583879773937	DPP10;NDRG3;RABGAP1;CRTC1;DCTN1;STXBP1;ENO2;NDRG2;EPB49;MLLT6;NUDCD3;KLC2;ABLIM2;MAP2;VPS8;PIP4K2C;YWHAG;DLGAP4;TSPYL1;IQSEC2;PDE4D;HOOK3;KCNAB2;KIAA1045;SMARCA2;DNM1;KIAA1217;FER;DLG1;MAP7D1;SPATS2L;MAPRE3;RLTPR;EBAG9
B-lymphocyte	58/8270	0.6340813038630552	0.7085378206045503	0	0	0.9562749917874013	0.4356579373670722	RAB3A;GDI1;CRTC1;ABAT;ENO2;CNDP2;RIMS2;NUDCD3;PIP4K2C;BSN;YWHAG;ANKS1B;DLGAP4;TSPYL1;PDE4D;KCNAB2;DNM1;RNF41;SLC9A6;MAP7D1;EEF1A2;MAPRE3;PLCB1;INA;TSPYL4;VAMP2;GPM6A;RTN1;NDRG3;RABGAP1;DCTN1;STXBP1;NDRG2;ACTR3B;MLLT6;KIAA0513;KLC2;MAP2;VPS8;CASKIN1;SLIT1;CTNNA2;IQSEC2;AGK;HOOK3;SMARCA2;TUBB4A;SNAP91;GNAO1;RALYL;DLG1;NECAP1;PPP2R2C;RAB15;LYRM5;RLTPR;EBAG9;CDK5R1
Cranium	1/141	0.6402931491939062	0.7127791660837824	0	0	0.9848151848151848	0.4390593284566047	ENO2
BTO:0004410	65/9290	0.6549056061062012	0.7263050894786818	0	0	0.9481870261740593	0.4013335913643314	RAB3A;GDI1;CRTC1;ABAT;ENO2;CNDP2;RIMS2;GRM5;NUDCD3;PIP4K2C;BSN;YWHAG;DLGAP4;TSPYL1;SLC6A17;LMO4;PDE4D;KCNAB2;HPCAL4;DNM1;RNF41;MAPK8IP1;KIAA1217;SLC9A6;MAP7D1;HECW1;EEF1A2;MAPRE3;INA;VAMP2;RTN1;NDRG3;RABGAP1;DCTN1;STXBP1;NDRG2;ACTR3B;EPB49;MLLT6;KIAA0513;KLC2;ABLIM2;MAP2;VPS8;CASKIN1;KIAA1324;SLIT1;CTNNA2;IQSEC2;AGK;HOOK3;SMARCA2;TUBB4A;SNAP91;GNAO1;FER;RALYL;DLG1;NECAP1;PPP2R2C;RAB15;LYRM5;SPATS2L;RLTPR;EBAG9
Mouth	7/1073	0.6590026601739675	0.7281115533757319	0	0	0.9006313252352063	0.3755882171401939	KIAA1217;SLC15A2;GDI1;DCTN1;NDRG2;DKK3;DLGAP4
Lymph	5/784	0.6704011590977988	0.7379415743800398	0	0	0.8809024667300819	0.35225439824343663	GDI1;DCTN1;ABCG4;TUBB4A;CNDP2
Stromal cell	1/182	0.7331705484937854	0.8040346163779432	0	0	0.7601514507591856	0.2359334753484066	ENO2
Erythroleukemia cell	28/4265	0.7401245335855048	0.80865458299157	0	0	0.8898049205276993	0.267775061703573	NDRG3;RABGAP1;CRTC1;DCTN1;WIPF3;ENO2;NDRG2;EPB49;MLLT6;KIAA0513;KLC2;VPS8;CASKIN1;BSN;YWHAG;DLGAP4;IQSEC2;HOOK3;KCNAB2;SMARCA2;FER;DLG1;NECAP1;MAP7D1;SPATS2L;MAPRE3;RLTPR;EBAG9
MOLT-4 cell	29/4430	0.7498086003771747	0.8162123140637141	0	0	0.885559606018395	0.2549856459467942	DPP10;NDRG3;RABGAP1;GDI1;PCDH10;FAM57B;DCTN1;STXBP1;ENO2;EPB49;PHYHIP;CNDP2;CAMK2N2;TSPAN7;SLIT1;PIP4K2C;SULT4A1;TSPYL1;SLC6A17;IQSEC2;KCNAB2;DNM1;SYN1;MPPED1;LYRM5;MAP7D1;RLTPR;EBAG9;VAMP2
Pronephros	4/709	0.7554923081781183	0.8171382033728095	0	0	0.77612968591692	0.21761564852948004	NUDCD3;CRTC1;SMARCA2;INA
Parenchyma	34/5163	0.756199083121278	0.8171382033728095	0	0	0.8874988922171609	0.24801209793636075	RAB3A;NDRG3;RABGAP1;GDI1;PCDH10;FAM57B;DCTN1;ABAT;EPB49;PHYHIP;CNDP2;CAMK2N2;PIP4K2C;SULT4A1;TSPYL1;SLC6A17;IQSEC2;LMO4;KCNAB2;KIAA1045;HPCAL4;SMARCA2;DNM1;SYN1;MAPK8IP1;DKK3;MPPED1;MAP7D1;HECW1;SPATS2L;RLTPR;PLCB1;EBAG9;VAMP2
Hepatoma cell	1/241	0.8265805170608591	0.8899315785874213	0	0	0.5715617715617716	0.1088584816837168	YWHAG
Tongue	2/463	0.8496651784058438	0.9114590095626324	0	0	0.5925575142830956	0.09653527187266028	IQSEC2;FAM19A2
Mesenchyme	1/264	0.853446941287225	0.9121987234772876	0	0	0.5209657262889202	0.0825584309374154	ENO2
Erythroid cell	27/4448	0.8679000446939452	0.9195289866346387	0	0	0.8056826683834148	0.11414809468981829	DPP10;RABGAP1;GDI1;PCDH10;FAM57B;EPB49;PHYHIP;CAMK2N2;SLIT1;PIP4K2C;SULT4A1;CA11;CADM3;TSPYL1;SLC6A17;IQSEC2;KCNAB2;RUNDC3A;DNM1;SYN1;MAPK8IP1;MPPED1;MAP7D1;MAPRE3;RLTPR;EBAG9;VAMP2
Uterus	86/12771	0.868917948619254	0.9195289866346387	0	0	0.8382232612507305	0.11777588257127834	CHRM3;RAB3A;GDI1;CRTC1;DIRAS1;WIPF3;ABAT;FAIM2;KNDC1;ENO2;CNDP2;SCAMP5;RIMS2;NUDCD3;BAI2;SH3BGRL2;PIP4K2C;YWHAG;ANKS1B;DLGAP4;ANKRD6;SLC15A2;TSPYL1;LMO4;PDE4D;KCNAB2;DUSP8;DNM1;RNF41;MAPK8IP1;DKK3;CACNB1;KIAA1217;CACNB2;OLFM1;SLC9A6;MAP7D1;KCNMA1;MAPRE3;PLCB1;TSPYL4;VAMP2;GPM6A;RTN1;NDRG3;RABGAP1;DCTN1;STXBP1;NDRG2;ACTR3B;EPB49;CPLX1;PHYHIP;MLLT6;KIAA0513;KLC2;NEURL;ZNRF3;MAP2;VPS8;TSPAN7;KIAA1324;CTNNA2;CA11;CADM3;CADM4;IQSEC2;RHBDD2;KCNB1;AGK;GAD1;HOOK3;SMARCA2;CORO2B;SYT7;GNAO1;FER;LRFN5;DLG1;NECAP1;PPP2R2C;RAB15;LYRM5;PPP1R1B;SPATS2L;EBAG9
T-lymphocyte	1/280	0.8696562280375056	0.9195289866346387	0	0	0.49068852294658744	0.06852822719408118	EPB49
Dendritic cell	35/5660	0.8782139560231553	0.9252611322386816	0	0	0.8123710499490316	0.1054985902512011	RTN1;NDRG3;RABGAP1;GDI1;PCDH10;FAM57B;DCTN1;NDRG2;EPB49;PHYHIP;CNDP2;SCAMP5;KIAA0513;CAMK2N2;PIP4K2C;SULT4A1;TSPYL1;UNC5A;SLC6A17;LMO4;KCNAB2;SMARCA2;DNM1;SYN1;DLG1;NECAP1;SLC9A6;MPPED1;RAB15;LYRM5;MAP7D1;SPATS2L;RLTPR;EBAG9;VAMP2
Helper T-lymphocyte	32/5270	0.8909955823750183	0.9353868213545566	0	0	0.7973599519991272	0.09202794438373733	NDRG3;RABGAP1;GDI1;PCDH10;FAM57B;DCTN1;ENO2;NDRG2;EPB49;PHYHIP;CNDP2;KIAA0513;CAMK2N2;PIP4K2C;SULT4A1;TSPYL1;SLC6A17;KCNAB2;SMARCA2;DNM1;SYN1;DLG1;NECAP1;SLC9A6;MPPED1;LYRM5;MAP7D1;MAPRE3;RLTPR;EBAG9;TSPYL4;VAMP2
Pharynx	2/541	0.9043608043657521	0.9460511960563719	0	0	0.5047688729781286	0.050742839085453545	NEURL;CNDP2
Thymus	29/4940	0.9172836009477784	0.9546215246075666	0	0	0.7674076828415358	0.06625689280217047	NDRG3;RABGAP1;GDI1;PCDH10;FAM57B;DCTN1;ENO2;NDRG2;EPB49;PHYHIP;CNDP2;KLC2;CAMK2N2;PIP4K2C;SULT4A1;DLGAP4;CADM3;TSPYL1;SLC6A17;KCNAB2;TUBB4A;SYN1;DKK3;MPPED1;MAP7D1;SPATS2L;RLTPR;TSPYL4;VAMP2
Umbilical cord blood	1/345	0.9191156692590876	0.9546215246075666	0	0	0.3966498617661408	0.03345475839782632	RABGAP1
Muscle	9/1841	0.9222614729259541	0.9546215246075666	0	0	0.6558951965065503	0.053079304217398364	CACNB1;RBFOX1;NUDCD3;MAP2;DCTN1;LYRM5;NDRG2;TUBB4A;MLLT6
Cytotoxic T-lymphocyte	30/5212	0.939724001885449	0.9692957362105156	0	0	0.745190842795913	0.0463278155935191	DPP10;NDRG3;RABGAP1;GDI1;PCDH10;FAM57B;DCTN1;ENO2;EPB49;PHYHIP;CNDP2;CAMK2N2;PIP4K2C;SULT4A1;TSPYL1;SLC6A17;KCNAB2;SMARCA2;DNM1;SYN1;DLG1;NECAP1;SLC9A6;MPPED1;LYRM5;MAP7D1;RLTPR;EBAG9;TSPYL4;VAMP2
Bladder	1/443	0.9607234029282238	0.9875031493513101	0	0	0.307154384077461	0.012307287182185827	NEURL
Blood	34/6006	0.9646933339413049	0.9881407413634894	0	0	0.7185897826219326	0.025829721816219404	RTN1;NDRG3;RABGAP1;GDI1;PCDH10;FAM57B;DCTN1;ABAT;EPB49;PHYHIP;CNDP2;KIAA0513;GRM5;NEURL;CAMK2N2;PIP4K2C;SULT4A1;TSPYL1;UNC5A;SLC6A17;IQSEC2;LMO4;RHBDD2;KCNAB2;SMARCA2;TUBB4A;SYN1;SLC9A6;MPPED1;LYRM5;MAP7D1;RLTPR;EBAG9;VAMP2
Bone	5/1374	0.9730685544394222	0.9932706697565037	0	0	0.48575602629656683	0.013261500194573	GDI1;SPATS2L;TUBB4A;DLGAP4;MLLT6
B-lymphoblastoid cell	32/5983	0.9848045303881104	0.9952354461128854	0	0	0.667594882012627	0.010222282136140813	GPM6A;NDRG3;RABGAP1;GDI1;FAM57B;DCTN1;ENO2;EPB49;PHYHIP;CNDP2;CAMK2N2;SLIT1;PIP4K2C;SULT4A1;TSPYL1;SLC6A17;AGK;KCNAB2;SMARCA2;DNM1;SYN1;DLG1;SLC9A6;MPPED1;LYRM5;MAP7D1;SPATS2L;MAPRE3;RLTPR;EBAG9;TSPYL4;VAMP2
Bronchial epithelial cell	24/4837	0.9890165899503242	0.9952354461128854	0	0	0.6250986910450862	0.006903698105119911	DPP10;TSPYL1;NDRG3;RABGAP1;SLC6A17;IQSEC2;GDI1;PCDH10;FAM57B;STXBP1;EPB49;PHYHIP;SYN1;CNDP2;DKK3;DLG1;MPPED1;MAP7D1;CAMK2N2;SPATS2L;PIP4K2C;RLTPR;SULT4A1;EBAG9
Vascular system	2/894	0.9894998550217737	0.9952354461128854	0	0	0.29943788290279794	0.0031607646196388636	GDI1;DKK3
Intestine	27/5377	0.991332452041198	0.9952354461128854	0	0	0.6257081236520489	0.005446995466880196	GDI1;DCTN1;NDRG2;CNDP2;MLLT6;NUDCD3;NEURL;TSPAN7;KIAA1324;SH3BGRL2;PIP4K2C;YWHAG;DLGAP4;LMO4;RHBDD2;GAD1;TUBB4A;DKK3;KIAA1217;DLG1;NECAP1;RAB15;MAP7D1;EEF1A2;PPP1R1B;SPATS2L;MAPRE3
Adipose tissue	74/12174	0.9918617666345367	0.9952354461128854	0	0	0.6776198347107438	0.0055371905082825775	GDI1;CRTC1;ABAT;FAIM2;ENO2;CNDP2;NUDCD3;BAI2;SH3BGRL2;PIP4K2C;YWHAG;DLGAP4;ANKRD6;TSPYL1;LMO4;PDE4D;KCNAB2;DNM1;RNF41;MAPK8IP1;DKK3;ANO3;CACNB1;KIAA1217;OLFM1;SLC9A6;MAP7D1;EEF1A2;KCNMA1;MAPRE3;PLCB1;VSTM2A;TSPYL4;VAMP2;RTN1;NDRG3;RABGAP1;DCTN1;STXBP1;NDRG2;ACTR3B;EPB49;MLLT6;KIAA0513;KLC2;ZNRF3;SV2B;MAP2;CAMK2N2;VPS8;TSPAN7;KIAA1324;PLXNA4;CA11;CADM3;CADM4;IQSEC2;RHBDD2;KCNB1;AGK;HOOK3;HTR5A;SMARCA2;CORO2B;FER;LRFN5;DLG1;NECAP1;RAB15;LYRM5;PPP1R1B;SPATS2L;CNIH2;EBAG9
Immune system	2/1046	0.9961706400411081	0.9961706400411081	0	0	0.2537909449031353	9.737224413778796E-4	TUBB4A;EBAG9
